h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source
Hang Khố Mỷ,Hang Khố Mỷ,locatedIn,Tuyên Quang,Tuyên Quang,2013.0,,,,,heritage_sites.csv,2013.0,Tùng Vài; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Hang Thiên Thủy,Hang Thiên Thủy,locatedIn,Tuyên Quang,Tuyên Quang,2013.0,,,,,heritage_sites.csv,2013.0,Nàn Ma; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Hang Khâu Đôn,Hang Khâu Đôn,locatedIn,Tuyên Quang,Tuyên Quang,2020.0,,,,,heritage_sites.csv,2020.0,Đức Xuân; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Hang Nậm Tan,Hang Nậm Tan,locatedIn,Tuyên Quang,Tuyên Quang,2020.0,,,,,heritage_sites.csv,2020.0,Đức Xuân; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Thác Nậm Tạu,Thác Nậm Tạu,locatedIn,Tuyên Quang,Tuyên Quang,2018.0,,,,,heritage_sites.csv,2018.0,Bắc Quang; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Khu vực Hóa thạch Huệ Biển,Khu vực Hóa thạch Huệ Biển,locatedIn,Tuyên Quang,Tuyên Quang,2014.0,,,,,heritage_sites.csv,2014.0,Lũng Pù; Khảo cổ danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Khu vực Hóa thạch Tay Cuộn,Khu vực Hóa thạch Tay Cuộn,locatedIn,Tuyên Quang,Tuyên Quang,2013.0,,,,,heritage_sites.csv,2013.0,Đồng Văn; Khảo cổ danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Hang Tiên,Hang Tiên,locatedIn,Tuyên Quang,Tuyên Quang,2020.0,,,,,heritage_sites.csv,2020.0,Quang Bình; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Thác Luồng,Thác Luồng,locatedIn,Tuyên Quang,Tuyên Quang,2021.0,,,,,heritage_sites.csv,2021.0,Nà Chì; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Thác Trăn,Thác Trăn,locatedIn,Tuyên Quang,Tuyên Quang,2021.0,,,,,heritage_sites.csv,2021.0,Khuôn Lùng; Danh thắng; vùng Đông Bắc Bộ,Wikipedia-Heritage
Đền Cửa Ông,Đền Cửa Ông,locatedIn,Quảng Ninh,Quảng Ninh,1989.0,,,,,heritage_sites.csv,1989.0,Cẩm Phả; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Cụm di tích Xí nghiệp Tuyển than Cửa Ông,Cụm di tích Xí nghiệp Tuyển than Cửa Ông,locatedIn,Quảng Ninh,Quảng Ninh,1997.0,,,,,heritage_sites.csv,1997.0,Cẩm Phả; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Ngã tư đường lên mỏ Đèo Nai,Ngã tư đường lên mỏ Đèo Nai,locatedIn,Quảng Ninh,Quảng Ninh,1997.0,,,,,heritage_sites.csv,1997.0,Cẩm Phả; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Khu di tích lưu niệm Chủ tịch Hồ Chí Minh trên đảo Cô Tô,Khu di tích lưu niệm Chủ tịch Hồ Chí Minh trên đảo Cô Tô,locatedIn,Quảng Ninh,Quảng Ninh,1997.0,,,,,heritage_sites.csv,1997.0,Cô Tô; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Khu di tích nhà Trần tại Đông Triều,Khu di tích nhà Trần tại Đông Triều,locatedIn,Quảng Ninh,Quảng Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Đông Triều; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Hồ Thiên,Chùa Hồ Thiên,locatedIn,Quảng Ninh,Quảng Ninh,2006.0,,,,,heritage_sites.csv,2006.0,Đông Triều; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
"Chùa Quỳnh Lâm, Đông Triều","Chùa Quỳnh Lâm, Đông Triều",locatedIn,Quảng Ninh,Quảng Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Đông Triều; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Mỹ Cụ,Chùa Mỹ Cụ,locatedIn,Quảng Ninh,Quảng Ninh,2000.0,,,,,heritage_sites.csv,2000.0,Đông Triều; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Khu di tích Hổ Lao,Khu di tích Hổ Lao,locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Đông Triều; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Cảnh Huống,Chùa Cảnh Huống,locatedIn,Quảng Ninh,Quảng Ninh,1993.0,,,,,heritage_sites.csv,1993.0,Đông Triều; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Ngọa Vân,Chùa Ngọa Vân,locatedIn,Quảng Ninh,Quảng Ninh,2006.0,,,,,heritage_sites.csv,2006.0,Đông Triều; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đệ tứ chiến khu Đông Triều,Đệ tứ chiến khu Đông Triều,locatedIn,Quảng Ninh,Quảng Ninh,1994.0,,,,,heritage_sites.csv,1994.0,Đông Triều; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền An Biên,Đền An Biên,locatedIn,Quảng Ninh,Quảng Ninh,2017.0,,,,,heritage_sites.csv,2017.0,Đông Triều; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Quan Đại,Đền Quan Đại,locatedIn,Quảng Ninh,Quảng Ninh,2014.0,,,,,heritage_sites.csv,2014.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Miếu Tiên Công Cẩm La,Miếu Tiên Công Cẩm La,locatedIn,Quảng Ninh,Quảng Ninh,1990.0,,,,,heritage_sites.csv,1990.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Lưu Khê,Đình Lưu Khê,locatedIn,Quảng Ninh,Quảng Ninh,1995.0,,,,,heritage_sites.csv,1995.0,Quảng Yên; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Yên Đông,Chùa Yên Đông,locatedIn,Quảng Ninh,Quảng Ninh,2000.0,,,,,heritage_sites.csv,2000.0,Quảng Yên; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
"Miếu Tiên Công, Liên Hòa","Miếu Tiên Công, Liên Hòa",locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Vũ (Vũ Tam Tỉnh),Nhà thờ họ Vũ (Vũ Tam Tỉnh),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
"Nhà thờ họ Nguyễn (Nguyễn Thực, Nguyễn Nghệ)","Nhà thờ họ Nguyễn (Nguyễn Thực, Nguyễn Nghệ)",locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Dương (Dương Quang Tín),Nhà thờ họ Dương (Dương Quang Tín),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Hoàng (Hoàng Kim Bảng),Nhà thờ họ Hoàng (Hoàng Kim Bảng),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Bùi (Bùi Bách Niên),Nhà thờ họ Bùi (Bùi Bách Niên),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Vũ (Vũ Song),Nhà thờ họ Vũ (Vũ Song),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Đỗ (Đỗ Độ),Nhà thờ họ Đỗ (Đỗ Độ),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Đào (Đào Bá Lệ),Nhà thờ họ Đào (Đào Bá Lệ),locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
"Nhà thờ họ Lê (Lê Mở, Lê Khép)","Nhà thờ họ Lê (Lê Mở, Lê Khép)",locatedIn,Quảng Ninh,Quảng Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Quảng Yên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ họ Phạm (Cụm di tích Tiên Công),Nhà thờ họ Phạm (Cụm di tích Tiên Công),locatedIn,Quảng Ninh,Quảng Ninh,2012.0,,,,,heritage_sites.csv,2012.0,Quảng Yên; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Di tích khảo cổ núi Đầu Rằm,Di tích khảo cổ núi Đầu Rằm,locatedIn,Quảng Ninh,Quảng Ninh,2012.0,,,,,heritage_sites.csv,2012.0,Quảng Yên; Khảo cổ; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Đền Công - Miếu Cu Linh,Đình Đền Công - Miếu Cu Linh,locatedIn,Quảng Ninh,Quảng Ninh,2000.0,,,,,heritage_sites.csv,2000.0,Uông Bí; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Quần thể di tích danh thắng Yên Tử,Quần thể di tích danh thắng Yên Tử,locatedIn,Quảng Ninh,Quảng Ninh,1974.0,,,,,heritage_sites.csv,1974.0,Uông Bí; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
thương cảng Vân Đồn,thương cảng Vân Đồn,locatedIn,Quảng Ninh,Quảng Ninh,2003.0,,,,,heritage_sites.csv,2003.0,Vân Đồn; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Quan Lạn,Đình Quan Lạn,locatedIn,Quảng Ninh,Quảng Ninh,1999.0,,,,,heritage_sites.csv,1999.0,Vân Đồn; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
núi Bài Thơ,núi Bài Thơ,locatedIn,Quảng Ninh,Quảng Ninh,1992.0,,,,,heritage_sites.csv,1992.0,Hạ Long; Danh thắng; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Trận địa pháo 37 li của Xí nghiệp tuyển than Hòn Gai,Trận địa pháo 37 li của Xí nghiệp tuyển than Hòn Gai,locatedIn,Quảng Ninh,Quảng Ninh,1997.0,,,,,heritage_sites.csv,1997.0,Hạ Long; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Vịnh Hạ Long,Vịnh Hạ Long,locatedIn,Quảng Ninh,Quảng Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Hạ Long; Danh thắng; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Lôi Âm,Chùa Lôi Âm,locatedIn,Quảng Ninh,Quảng Ninh,,,,,,heritage_sites.csv,,Hạ Long; Danh thắng; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Hòn Hai Cô Tiên,Hòn Hai Cô Tiên,locatedIn,Quảng Ninh,Quảng Ninh,2005.0,,,,,heritage_sites.csv,2005.0,Hạ Long; Khảo cổ; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Trung tâm Điện chính Bưu điện Quảng Ninh trên núi Bài Thơ,Trung tâm Điện chính Bưu điện Quảng Ninh trên núi Bài Thơ,locatedIn,Quảng Ninh,Quảng Ninh,2000.0,,,,,heritage_sites.csv,2000.0,Hạ Long; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Nam Thọ,Chùa Nam Thọ,locatedIn,Quảng Ninh,Quảng Ninh,1999.0,,,,,heritage_sites.csv,1999.0,Móng Cái; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Trà Cổ,Đình Trà Cổ,locatedIn,Quảng Ninh,Quảng Ninh,1974.0,,,,,heritage_sites.csv,1974.0,Móng Cái; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Xuân Lan,Chùa Xuân Lan,locatedIn,Quảng Ninh,Quảng Ninh,1999.0,,,,,heritage_sites.csv,1999.0,Móng Cái; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Núi Mằn,Núi Mằn,locatedIn,Quảng Ninh,Quảng Ninh,2014.0,,,,,heritage_sites.csv,2014.0,Hoành Bồ; Danh thắng; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Phong Cốc,Đình Phong Cốc,locatedIn,Quảng Ninh,Quảng Ninh,1988.0,,,,,heritage_sites.csv,1988.0,Quảng Yên; Văn hóa kiến trúc đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Khu Di tích chiến thắng Bạch Đằng,Khu Di tích chiến thắng Bạch Đằng,locatedIn,Quảng Ninh,Quảng Ninh,2012.0,,,,,heritage_sites.csv,2012.0,Quảng Yên; Lịch sử văn hóa đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Bãi cọc Yên Giang,Bãi cọc Yên Giang,locatedIn,Quảng Ninh,Quảng Ninh,1988.0,,,,,heritage_sites.csv,1988.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Cây lim Giếng Rừng,Cây lim Giếng Rừng,locatedIn,Quảng Ninh,Quảng Ninh,1998.0,,,,,heritage_sites.csv,1998.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Trần Hưng Đạo,Đền Trần Hưng Đạo,locatedIn,Quảng Ninh,Quảng Ninh,1989.0,,,,,heritage_sites.csv,1989.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Trung Bản,Đình Trung Bản,locatedIn,Quảng Ninh,Quảng Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Yên Giang,Đình Yên Giang,locatedIn,Quảng Ninh,Quảng Ninh,1996.0,,,,,heritage_sites.csv,1996.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Trung Cốc,Đền Trung Cốc,locatedIn,Quảng Ninh,Quảng Ninh,1996.0,,,,,heritage_sites.csv,1996.0,Quảng Yên; Lịch sử đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Địa điểm lưu niệm Chủ tịch Hồ Chí Minh trên đảo Ngọc Vừng,Địa điểm lưu niệm Chủ tịch Hồ Chí Minh trên đảo Ngọc Vừng,locatedIn,Quảng Ninh,Quảng Ninh,2023.0,,,,,heritage_sites.csv,2023.0,"Ngọc Vừng, Quan Lạn; Di tích lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội)",Wikipedia-Heritage
Khu di tích lịch sử Pò Hèn,Khu di tích lịch sử Pò Hèn,locatedIn,Quảng Ninh,Quảng Ninh,2022.0,,,,,heritage_sites.csv,2022.0,Móng Cái; Di tích lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Miếu Ông - Miếu Bà,Miếu Ông - Miếu Bà,locatedIn,Quảng Ninh,Quảng Ninh,2020.0,,,,,heritage_sites.csv,2020.0,Ba Chẽ; Di tích lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Văn miếu Bắc Ninh,Văn miếu Bắc Ninh,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Võ Cường; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Dạm,Chùa Dạm,locatedIn,Bắc Ninh,Bắc Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Nam Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Bà Chúa Kho (Bắc Ninh),Đền Bà Chúa Kho (Bắc Ninh),locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Vũ Ninh; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Thiên Tâm,Chùa Thiên Tâm,locatedIn,Bắc Ninh,Bắc Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Tam Sơn; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
chùa Vĩnh Kiều,chùa Vĩnh Kiều,locatedIn,Bắc Ninh,Bắc Ninh,1992.0,,,,,heritage_sites.csv,1992.0,Đồng Nguyên; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Dương Lôi,Đình Dương Lôi,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Từ Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Ngô Gia Tự,Ngô Gia Tự,locatedIn,Bắc Ninh,Bắc Ninh,1989.0,,,,,heritage_sites.csv,1989.0,Tam Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Cảm Ứng,Chùa Cảm Ứng,locatedIn,Bắc Ninh,Bắc Ninh,1992.0,,,,,heritage_sites.csv,1992.0,Tam Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Bảng,Đình Bảng,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Từ Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Lý Bát Đế,Đền Lý Bát Đế,locatedIn,Bắc Ninh,Bắc Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Từ Sơn; Lịch sử văn hóa đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Dận,Chùa Dận,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Từ Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Yên Lã,Đình Yên Lã,locatedIn,Bắc Ninh,Bắc Ninh,2004.0,,,,,heritage_sites.csv,2004.0,Từ Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Yên Lã,Chùa Yên Lã,locatedIn,Bắc Ninh,Bắc Ninh,2004.0,,,,,heritage_sites.csv,2004.0,Từ Sơn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đền Núi,Đền Núi,locatedIn,Bắc Ninh,Bắc Ninh,1988.0,,,,,heritage_sites.csv,1988.0,Văn Môn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Ngô Nội,Đình Ngô Nội,locatedIn,Bắc Ninh,Bắc Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Yên Phong; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Đông Mai,Đình Đông Mai,locatedIn,Bắc Ninh,Bắc Ninh,1990.0,,,,,heritage_sites.csv,1990.0,Yên Phong; Lịch sử kiến trúc; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Phù Lưu,Đình Phù Lưu,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Yên Phong; Văn hóa kiến trúc; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình làng Quan Đình,Đình làng Quan Đình,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Văn Môn; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nguyễn Duy Thức,Nguyễn Duy Thức,locatedIn,Bắc Ninh,Bắc Ninh,2014.0,,,,,heritage_sites.csv,2014.0,Tam Giang; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Nhà thờ tổ họ Ngô lệnh tộc,Nhà thờ tổ họ Ngô lệnh tộc,locatedIn,Bắc Ninh,Bắc Ninh,2015.0,,,,,heritage_sites.csv,2015.0,Tam Giang; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Di tích Phòng tuyến sông Như Nguyệt,Di tích Phòng tuyến sông Như Nguyệt,locatedIn,Bắc Ninh,Bắc Ninh,1980.0,,,,,heritage_sites.csv,1980.0,Tam Đa; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Kinh Dương Vương,Kinh Dương Vương,locatedIn,Bắc Ninh,Bắc Ninh,1993.0,,,,,heritage_sites.csv,1993.0,Thuận Thành; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình làng Đồng Đông,Đình làng Đồng Đông,locatedIn,Bắc Ninh,Bắc Ninh,1992.0,,,,,heritage_sites.csv,1992.0,Thuận Thành; Lịch sử - Nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Mão Điền Đoài,Đình Mão Điền Đoài,locatedIn,Bắc Ninh,Bắc Ninh,2009.0,,,,,heritage_sites.csv,2009.0,Mão Điền; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Liễu Khê,Đình Liễu Khê,locatedIn,Bắc Ninh,Bắc Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Song Liễu; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Bút Tháp,Chùa Bút Tháp,locatedIn,Bắc Ninh,Bắc Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Trí Quả; Lịch sử kiến trúc đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Hương Thủy,Chùa Hương Thủy,locatedIn,Bắc Ninh,Bắc Ninh,1994.0,,,,,heritage_sites.csv,1994.0,Trí Quả; Lịch sử kiến trúc; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Dâu,Chùa Dâu,locatedIn,Bắc Ninh,Bắc Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Trí Quả; Lịch sử kiến trúc đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Tổ,Chùa Tổ,locatedIn,Bắc Ninh,Bắc Ninh,2001.0,,,,,heritage_sites.csv,2001.0,Song Liễu; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Phật Tích,Chùa Phật Tích,locatedIn,Bắc Ninh,Bắc Ninh,1962.0,,,,,heritage_sites.csv,1962.0,Phật Tích; Lịch sử kiến trúc đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Cổ Lũng,Chùa Cổ Lũng,locatedIn,Bắc Ninh,Bắc Ninh,1994.0,,,,,heritage_sites.csv,1994.0,Tiên Du; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Đình Lương Xá,Đình Lương Xá,locatedIn,Bắc Ninh,Bắc Ninh,2017.0,,,,,heritage_sites.csv,2017.0,Trung Chính; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Địa điểm Chiến thắng Xương Giang,Địa điểm Chiến thắng Xương Giang,locatedIn,Bắc Ninh,Bắc Ninh,,,,,,heritage_sites.csv,,Bắc Giang; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Chùa Vĩnh Nghiêm (Bắc Giang),Chùa Vĩnh Nghiêm (Bắc Giang),locatedIn,Bắc Ninh,Bắc Ninh,1964.0,,,,,heritage_sites.csv,1964.0,Tân An; Lịch sử văn hóa đặc biệt; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Hoàng Ngũ Phúc,Hoàng Ngũ Phúc,locatedIn,Bắc Ninh,Bắc Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Đa Mai; Lịch sử văn hóa; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
"Đền Ngọc Lâm, Tân Mỹ","Đền Ngọc Lâm, Tân Mỹ",locatedIn,Bắc Ninh,Bắc Ninh,1991.0,,,,,heritage_sites.csv,1991.0,Đa Mai; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Địa điểm Lưu niệm Bác Hồ,Địa điểm Lưu niệm Bác Hồ,locatedIn,Bắc Ninh,Bắc Ninh,1994.0,,,,,heritage_sites.csv,1994.0,Tân An; Lịch sử; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
Từ Vũ thôn Bùi Bến,Từ Vũ thôn Bùi Bến,locatedIn,Bắc Ninh,Bắc Ninh,1994.0,,,,,heritage_sites.csv,1994.0,Yên Dũng; Văn hóa nghệ thuật; vùng Đồng bằng sông Hồng (trừ Hà Nội),Wikipedia-Heritage
