h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source,h_in_vn,t_in_vn
Q716809,Trần Dụ Tông,bornIn,Q1858,Hà Nội,1336.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q971069,Lôrensô Chu Văn Minh,bornIn,Q33682,Nam Định,1943.0,20.42,106.16833333333,20.42,106.16833333333,historical_figures.csv,,,,True,True
Q711408,Lý Cao Tông,bornIn,Q1858,Hà Nội,1173.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q926022,Nguyễn Huy Hoàng,bornIn,Q36587,Nghệ An,1981.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q958407,Lê Phổ,bornIn,Q546840,Hà Đông,1907.0,20.97148,105.776421,20.97148,105.776421,historical_figures.csv,,,,True,True
Q1013830,Kiều Công Tiễn,bornIn,Q7187240,Phong Châu,850.0,21.2817,105.442,21.2817,105.442,historical_figures.csv,,,,True,True
Q700516,Văn Tiến Dũng,bornIn,Q1858,Hà Nội,1917.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q553710,Lê Huỳnh Châu,bornIn,Q1854,Thành phố Hồ Chí Minh,1987.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q451101,Gioan Baotixita Phạm Minh Mẫn,bornIn,Q25262,Cà Mau,1934.0,9.1833333333333,105.15,9.1833333333333,105.15,historical_figures.csv,,,,True,True
Q75404,Phan Khôi,bornIn,Q725063,Điện Bàn,1887.0,15.888472222222,108.25456666667,15.888472222222,108.25456666667,historical_figures.csv,,,,True,True
Q513108,Trịnh Công Sơn,bornIn,Q33469,Buôn Ma Thuột,1939.0,12.666666666667,108.05,12.666666666667,108.05,historical_figures.csv,,,,True,True
Q522266,Micae Nguyễn Khắc Ngữ,bornIn,Q7913303,Vân Đồn,1909.0,21.069369,107.420241,21.069369,107.420241,historical_figures.csv,,,,True,True
Q465598,Hiệp Hòa,bornIn,Q36167,Huế,1847.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q434442,Bằng Kiều,bornIn,Q1858,Hà Nội,1973.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q484988,Bảo Ninh,bornIn,Q36587,Nghệ An,1952.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q334419,Dương Văn Minh,bornIn,Q33425,Mỹ Tho,1916.0,10.36,106.36,10.36,106.36,historical_figures.csv,,,,True,True
Q379489,Phan Văn Khải,bornIn,Q1151196,Củ Chi,1933.0,10.97333,106.49325,10.97333,106.49325,historical_figures.csv,,,,True,True
Q513054,Vũ Hoàng My,bornIn,Q33271,Đồng Nai,1988.0,11.110278,107.181111,11.110278,107.181111,historical_figures.csv,,,,True,True
Q465259,Hồ Xuân Hương,bornIn,Q881,Việt Nam,1772.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q488644,Nguyễn Văn Hiếu,bornIn,Q11736,Thiên Tân,1929.0,39.146666666667,117.20555555556,39.146666666667,117.20555555556,historical_figures.csv,,,,False,False
Q446909,Nguyễn Thị Bình,bornIn,Q7395508,Sa Đéc,1927.0,10.2843923,105.7039677,10.2843923,105.7039677,historical_figures.csv,,,,True,True
Q153576,Nguyễn Linh Nga,bornIn,Q1858,Hà Nội,1982.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q586004,Nguyễn Nhạc,bornIn,Q36693,Bình Định,1743.0,14.166666666667,109.0,14.166666666667,109.0,historical_figures.csv,,,,True,True
Q271847,Thích Quảng Đức,bornIn,Q10834109,Vạn Khánh,1897.0,12.768333333333,109.25444444444,12.768333333333,109.25444444444,historical_figures.csv,,,,True,True
Q578066,Như Loan,bornIn,Q35620,Bảo Lộc,1981.0,11.547980555556,107.80771944444,11.547980555556,107.80771944444,historical_figures.csv,,,,True,True
Q128066,Khuông Việt,bornIn,Q1858,Hà Nội,933.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q545539,Trường Chinh,bornIn,Q33304,Quảng Ngãi,1907.0,15.0,108.66666666667,15.0,108.66666666667,historical_figures.csv,,,,True,True
Q182224,Nguyễn Hải Thần,bornIn,Q864581,Thường Tín,1890.0,20.84537,105.87279,20.84537,105.87279,historical_figures.csv,,,,True,True
Q353687,Phạm Tuân,bornIn,Q10810909,Quốc Tuấn,1947.0,20.47527778,106.4333333,20.47527778,106.4333333,historical_figures.csv,,,,True,True
Q460811,Kim Thúy,bornIn,Q1854,Thành phố Hồ Chí Minh,1968.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q92990,Bùi Tường Phong,bornIn,Q1858,Hà Nội,1942.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q432057,Liz Lieu,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q372634,Châu Phong Hòa,bornIn,Q36676,Đồng Tháp,1985.0,10.455015,105.633957,10.455015,105.633957,historical_figures.csv,,,,True,True
Q513108,Trịnh Công Sơn,bornIn,Q36690,Đắk Lắk,1939.0,12.666666666667,108.05,12.666666666667,108.05,historical_figures.csv,,,,True,True
Q448094,Mai Phương Thúy,bornIn,Q1858,Hà Nội,1988.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q504362,Nguyễn Khánh,bornIn,Q36136,Trà Vinh,1927.0,9.936944,106.341111,9.936944,106.341111,historical_figures.csv,,,,True,True
Q210417,Gia Long,bornIn,Q36167,Huế,1762.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q318458,Nguyễn Phú Trọng,bornIn,Q864787,Đông Anh,1944.0,21.140498,105.848892,21.140498,105.848892,historical_figures.csv,,,,True,True
Q485476,Phùng Quang Thanh,bornIn,Q1858,Hà Nội,1949.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q94392,Đinh La Thăng,bornIn,Q8046189,Ý Yên,1960.0,20.333,106.0,20.333,106.0,historical_figures.csv,,,,True,True
Q197941,Jane Lưu,bornIn,Q180573,Việt Nam Cộng hòa,1963.0,10.776944444444,106.69527777778,10.776944444444,106.69527777778,historical_figures.csv,,,,True,True
Q233383,Phan Thị Kim Phúc,bornIn,Q286486,Trảng Bàng,1963.0,11.033,106.367,11.033,106.367,historical_figures.csv,,,,True,True
Q269992,Dương Thu Hương,bornIn,Q36497,Thái Bình,1947.0,20.446111111111,106.34222222222,20.446111111111,106.34222222222,historical_figures.csv,,,,True,True
Q182405,Emmanuel Lê Phong Thuận,bornIn,Q1927073,Chợ Mới,1930.0,10.479166666667,105.49166666667,10.479166666667,105.49166666667,historical_figures.csv,,,,True,True
Q178658,Lưu Huỳnh,bornIn,Q1854,Thành phố Hồ Chí Minh,2000.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q447625,Phạm Thị Hoài,bornIn,Q3031261,Gia Lộc,1960.0,20.85,106.29166666667,20.85,106.29166666667,historical_figures.csv,,,,True,True
Q277943,Trần Đức Dương,bornIn,Q881,Việt Nam,1983.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q313322,Nguyễn Du,bornIn,Q33351,Hà Tĩnh,1766.0,18.333333333333,105.9,18.333333333333,105.9,historical_figures.csv,,,,True,True
Q362337,Nick Út,bornIn,Q10742529,Bình Quới,1951.0,10.508976,106.465387,10.508976,106.465387,historical_figures.csv,,,,True,True
Q461156,Bùi Thị Nhung,bornIn,Q72818,Hải Phòng,1983.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q434894,Võ Chí Công,bornIn,Q33356,Quảng Nam,1912.0,15.55,108.05,15.55,108.05,historical_figures.csv,,,,True,True
Q460917,Trần Nữ Yên Khê,bornIn,Q881,Việt Nam,1968.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q216350,Ngô Bảo Châu,bornIn,Q1858,Hà Nội,1972.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q93155,Hàn Thế Thành,bornIn,Q881,Việt Nam,1972.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q466001,Lê Duẩn,bornIn,Q36579,Quảng Trị,1907.0,16.75,107.0,16.75,107.0,historical_figures.csv,,,,True,True
Q342215,Đàm Thanh Xuân,bornIn,Q15180,Liên Xô,1985.0,65.0,90.0,65.0,90.0,historical_figures.csv,,,,False,False
Q342102,Đoàn Việt Cường,bornIn,Q36676,Đồng Tháp,1985.0,10.455015,105.633957,10.455015,105.633957,historical_figures.csv,,,,True,True
Q369596,Nông Đức Mạnh,bornIn,Q36404,Bắc Kạn,1940.0,22.25,105.83333333333,22.25,105.83333333333,historical_figures.csv,,,,True,True
Q365944,Nguyễn Văn Tâm,bornIn,Q36608,Tây Ninh,1893.0,11.333333333333,106.16666666667,11.333333333333,106.16666666667,historical_figures.csv,,,,True,True
Q392709,Nguyễn Văn An,bornIn,Q36907,Nam Định,1937.0,20.25,106.25,20.25,106.25,historical_figures.csv,,,,True,True
Q475462,Phạm Duy,bornIn,Q1858,Hà Nội,1921.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q179910,Võ Nguyên Giáp,bornIn,Q3348089,Lộc Thủy,1911.0,17.2375,106.75361111111,17.2375,106.75361111111,historical_figures.csv,,,,True,True
Q259091,Thùy Trang,bornIn,Q1854,Thành phố Hồ Chí Minh,1973.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q94204,Trần Lập,bornIn,Q7943272,Vụ Bản,1974.0,20.383,106.117,20.383,106.117,historical_figures.csv,,,,True,True
Q465435,Phêrô Nguyễn Văn Nhơn,bornIn,Q25281,Đà Lạt,1938.0,11.94,108.4375,11.94,108.4375,historical_figures.csv,,,,True,True
Q461166,Thanh Lam,bornIn,Q1858,Hà Nội,1969.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q233969,Lê Đức Thọ,bornIn,Q36413,Hà Nam,1911.0,20.533333333333,105.96666666667,20.533333333333,105.96666666667,historical_figures.csv,,,,True,True
Q465593,Kiến Phúc,bornIn,Q36167,Huế,1869.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q336319,Võ Văn Kiệt,bornIn,Q34789,Vĩnh Long,1922.0,10.2537,105.9723,10.2537,105.9723,historical_figures.csv,,,,True,True
Q531749,Hoàng Anh Tuấn,bornIn,Q1924544,Quế Võ,1985.0,21.146111111111,106.17305555556,21.146111111111,106.17305555556,historical_figures.csv,,,,True,True
Q466976,Tự Đức,bornIn,Q36167,Huế,1829.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q562168,Trịnh Hữu Châu,bornIn,Q1854,Thành phố Hồ Chí Minh,1950.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q542508,Trịnh Thị Minh Hà,bornIn,Q1858,Hà Nội,1952.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q310913,Thích Nhất Hạnh,bornIn,Q36167,Huế,1926.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q434419,Minh Mạng,bornIn,Q1854,Thành phố Hồ Chí Minh,1791.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q461099,Minh Tuyết,bornIn,Q1854,Thành phố Hồ Chí Minh,1976.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q532238,Phanxicô Xaviê Nguyễn Văn Thuận,bornIn,Q36167,Huế,1928.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q470095,Phan Thanh Giản,bornIn,Q2502014,Biên Hòa,1796.0,10.95,106.87388888889,10.95,106.87388888889,historical_figures.csv,,,,True,True
Q553831,Huỳnh Phúc Hiệp,bornIn,Q5626082,Gò Công,1988.0,10.366666666667,106.66666666667,10.366666666667,106.66666666667,historical_figures.csv,,,,True,True
Q317814,Từ Khắc,bornIn,Q1854,Thành phố Hồ Chí Minh,1951.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q540994,Thiệu Trị,bornIn,Q36167,Huế,1807.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q367210,Sơn Ngọc Thành,bornIn,Q36615,Trà Vinh,1908.0,9.8333333333333,106.25,9.8333333333333,106.25,historical_figures.csv,,,,True,True
Q527860,Hồng Nhung,bornIn,Q1858,Hà Nội,1970.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q557546,Trần Anh Hùng,bornIn,Q25282,Đà Nẵng,1962.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q470920,Lê Đức Anh,bornIn,Q36399,Huế,1920.0,16.463888888889,107.58666666667,16.463888888889,107.58666666667,historical_figures.csv,,,,True,True
Q379775,Nguyễn Huệ,bornIn,Q36693,Bình Định,1752.0,14.166666666667,109.0,14.166666666667,109.0,historical_figures.csv,,,,True,True
Q460346,Lê Công Vinh,bornIn,Q36587,Nghệ An,1985.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q585842,Antôn Nguyễn Văn Thiện,bornIn,Q216075,Cần Thơ,1906.0,10.1547298,105.5005357,10.1547298,105.5005357,historical_figures.csv,,,,True,True
Q197683,Trần Quang Diệu,bornIn,Q25282,Đà Nẵng,1760.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q81289,Nguyễn Chí Thiện,bornIn,Q1858,Hà Nội,1939.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q139324,Trần Đức Lương,bornIn,Q33304,Quảng Ngãi,1937.0,15.0,108.66666666667,15.0,108.66666666667,historical_figures.csv,,,,True,True
Q614544,Nguyễn Phúc Bảo Thăng,bornIn,Q25281,Đà Lạt,1943.0,11.94,108.4375,11.94,108.4375,historical_figures.csv,,,,True,True
Q342600,Đỗ Mười,bornIn,Q4403404,Thanh Trì,1917.0,20.945077,105.844432,20.945077,105.844432,historical_figures.csv,,,,True,True
Q348235,Trịnh Xuân Thuận,bornIn,Q1858,Hà Nội,1948.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q337811,Huỳnh Tấn Phát,bornIn,Q33425,Mỹ Tho,1913.0,10.36,106.36,10.36,106.36,historical_figures.csv,,,,True,True
Q250947,Trương Định,bornIn,Q4914341,Bình Sơn,1820.0,15.333,108.667,15.333,108.667,historical_figures.csv,,,,True,True
Q130429,Nguyễn Ngọc Tư,bornIn,Q33354,Cà Mau,1976.0,9.0833333333333,105.08333333333,9.0833333333333,105.08333333333,historical_figures.csv,,,,True,True
Q496924,Anrê Dũng Lạc,bornIn,Q33381,Bắc Ninh,1795.0,21.18608,106.07631,21.18608,106.07631,historical_figures.csv,,,,True,True
Q384960,Michelle Phan,bornIn,Q100,Boston,1987.0,42.360277777778,-71.057777777778,42.360277777778,-71.057777777778,historical_figures.csv,,,,False,False
Q358051,Phạm Văn Đồng,bornIn,Q33304,Quảng Ngãi,1906.0,15.0,108.66666666667,15.0,108.66666666667,historical_figures.csv,,,,True,True
Q284978,Hoàng Thanh Trang,bornIn,Q1858,Hà Nội,1980.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q469821,Hanoi Hannah,bornIn,Q1858,Hà Nội,1931.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7268867,Quang Vinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q7798637,Thu Minh,bornIn,Q1858,Hà Nội,1977.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7180366,Phạm Lực,bornIn,Q36167,Huế,1943.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q7272823,Quốc Thiên,bornIn,Q33271,Đồng Nai,1988.0,11.110278,107.181111,11.110278,107.181111,historical_figures.csv,,,,True,True
Q7672776,Tạ Phong Tần,bornIn,Q7932535,Vĩnh Lợi,1968.0,9.344484,105.714898,9.344484,105.714898,historical_figures.csv,,,,True,True
Q7811005,To Linh Huong,bornIn,Q1858,Hà Nội,1988.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7799507,Thủy Tiên,bornIn,Q1854,Thành phố Hồ Chí Minh,1972.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q7023137,Nguyễn Văn Thương,bornIn,Q36399,Huế,1919.0,16.463888888889,107.58666666667,16.463888888889,107.58666666667,historical_figures.csv,,,,True,True
Q7180378,Phạm Quỳnh,bornIn,Q1858,Hà Nội,1892.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7188349,Phùng Công Minh,bornIn,Q881,Việt Nam,1985.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q7798635,Thu Hiền,bornIn,Q5295738,Đông Hưng,1952.0,20.556953,106.355011,20.556953,106.355011,historical_figures.csv,,,,True,True
Q7180415,Phan Thanh Hùng,bornIn,Q25282,Đà Nẵng,1960.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q7703507,Terrence R. Dake,bornIn,Q43199,Omaha,1944.0,41.258611111111,-95.9375,41.258611111111,-95.9375,historical_figures.csv,,,,False,False
Q7833299,Trần Hanh,bornIn,Q6945935,Mỹ Lộc,1932.0,20.440089,106.104711,20.440089,106.104711,historical_figures.csv,,,,True,True
Q7023085,Nguyễn Gia Từ,bornIn,Q33351,Hà Tĩnh,1989.0,18.333333333333,105.9,18.333333333333,105.9,historical_figures.csv,,,,True,True
Q7831039,Trà Giang,bornIn,Q33304,Quảng Ngãi,1941.0,15.0,108.66666666667,15.0,108.66666666667,historical_figures.csv,,,,True,True
Q7268863,Quang X. Pham,bornIn,Q1854,Thành phố Hồ Chí Minh,1964.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q7023046,Nguyễn Văn Nhung,bornIn,Q185682,Liên bang Đông Dương,1919.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q7023129,Nguyễn Văn Kiệt (biệt hải),bornIn,Q881,Việt Nam,1945.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q7778399,Mạc Hồng Quân,bornIn,Q213,Séc,1992.0,50.0,15.0,50.0,15.0,historical_figures.csv,,,,False,False
Q7197456,Pipo Nguyen-duy,bornIn,Q36167,Huế,1962.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q7273051,Quyền Văn Minh,bornIn,Q1858,Hà Nội,1954.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7180361,Pham Duc Trung Kien,bornIn,Q1854,Thành phố Hồ Chí Minh,1958.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q7023028,Nguyễn Văn Mạnh,bornIn,Q36399,Huế,1921.0,16.463888888889,107.58666666667,16.463888888889,107.58666666667,historical_figures.csv,,,,True,True
Q7180405,Phan Quang Đán,bornIn,Q33428,Vinh,1918.0,18.673333333333,105.69222222222,18.673333333333,105.69222222222,historical_figures.csv,,,,True,True
Q7811160,Tô Vĩnh Diện,bornIn,Q7841466,Triệu Sơn,1924.0,19.817,105.583,19.817,105.583,historical_figures.csv,,,,True,True
Q7117462,P. Q. Phan,bornIn,Q25282,Đà Nẵng,1962.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q7023142,Nguyễn Đình Tấn,bornIn,Q72818,Hải Phòng,1930.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q7180405,Phan Quang Đán,bornIn,Q465947,Xiengkhuang,1918.0,19.416666666667,103.5,19.416666666667,103.5,historical_figures.csv,,,,True,True
Q7833294,Trần Đình Đồng,bornIn,Q36587,Nghệ An,1987.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q7023013,Nguyễn Văn Chuân,bornIn,Q36399,Huế,1923.0,16.463888888889,107.58666666667,16.463888888889,107.58666666667,historical_figures.csv,,,,True,True
Q7710379,Thanh Thảo,bornIn,Q1854,Thành phố Hồ Chí Minh,1988.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q7180413,Phan Thanh Hưng,bornIn,Q25282,Đà Nẵng,1987.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q7023008,Nguyễn Tử Quảng,bornIn,Q10767737,Hoa Lư,1975.0,20.25,105.917,20.25,105.917,historical_figures.csv,,,,True,True
Q7268854,Quang Nhuong Huynh,bornIn,Q881,Việt Nam,1946.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q7820947,Tòng Thị Phóng,bornIn,Q33379,Sơn La,1954.0,21.166666666667,104.0,21.166666666667,104.0,historical_figures.csv,,,,True,True
Q7188353,Phùng Khắc Khoan,bornIn,Q1858,Hà Nội,1528.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q7188348,Phùng Chí Kiên,bornIn,Q5274939,Diễn Châu,1901.0,19.0,105.55,19.0,105.55,historical_figures.csv,,,,True,True
Q7180384,Phạm Thị Mai Phương,bornIn,Q72818,Hải Phòng,1985.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q7180387,Phạm Văn Đổng,bornIn,Q1365138,Sơn Tây,1919.0,21.133333333333,105.5,21.133333333333,105.5,historical_figures.csv,,,,True,True
Q7180374,Phạm Phước Hưng,bornIn,Q1858,Hà Nội,1988.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
